seguridad.fecha_hecho;seguridad.latitud;seguridad.longitud;seguridad.sexo;seguridad.edad;seguridad.estado_civil;seguridad.medio_transporte;seguridad.nivel_academico;seguridad.testigo;seguridad.conducta;seguridad.modalidad;seguridad.conducta_especial;seguridad.arma_medio;seguridad.nombre_barrio;seguridad.codigo_barrio;seguridad.codigo_comuna;seguridad.lugar;seguridad.sede_receptora;seguridad.bien;seguridad.categoria_bien;seguridad.color
07/12/2019 16:30;623.825.205;-7.557.246.797;Hombre;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Calle Nueva;#1011;10;Bus de servicio público;Candelaria;Celular;Tecnología;Negro
08/12/2019 2:00;62.628.856;-7.556.048.934;Mujer;37;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Prado;#1001;10;Vía pública;Candelaria;Celular;Tecnología;Azul
08/12/2019 21:00;623.204.749;-7.558.339.533;Hombre;31;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Fátima;#1601;16;Paradero de bus;Belén;Celular;Tecnología;Plata
08/12/2019 19:00;624.956.832;-7.556.796.104;Hombre;54;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Negro
08/12/2019 18:30;627.605.599;-7.557.947.273;Mujer;53;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;De celular;No;Altamira;#0708;7;Vía pública;Castilla;Celular;Tecnología;Sin dato
09/12/2019 7:00;620.868.439;-7.555.649.779;Mujer;40;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Las Lomas No.2;#1407;14;Estación del Metro plus;Poblado;Cédula;Documentos;Sin dato
09/12/2019 7:00;620.868.439;-7.555.649.779;Mujer;40;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Las Lomas No.2;#1407;14;Estación del Metro plus;Poblado;Celular;Tecnología;Negro
09/12/2019 7:00;620.868.439;-7.555.649.779;Mujer;40;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Las Lomas No.2;#1407;14;Estación del Metro plus;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
09/12/2019 16:00;621.033.306;-7.557.067.846;Mujer;35;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;Escopolamina;Astorga;#1420;14;Bus de servicio público;Poblado;Celular;Tecnología;Sin dato
09/12/2019 18:00;625.998.182;-7.561.500.279;Hombre;37;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Loma;#6014;60;Estación del Metro;San Javier;Celular;Tecnología;Negro
09/12/2019 6:30;620.907.266;-7.556.629.563;Mujer;54;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Poblado;#1418;14;Estación del Metro plus;Poblado;Artículos de aseo personal;Accesorios del hogar;Sin dato
09/12/2019 18:00;625.998.182;-7.561.500.279;Hombre;37;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Loma;#6014;60;Estación del Metro;San Javier;Celular;Tecnología;Azul
09/12/2019 6:30;620.907.266;-7.556.629.563;Mujer;54;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Poblado;#1418;14;Estación del Metro plus;Poblado;Celular;Tecnología;Oro
09/12/2019 16:00;621.033.306;-7.557.067.846;Mujer;35;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Escopolamina;No;Escopolamina;Astorga;#1420;14;Bus de servicio público;Poblado;Billetera;Prendas de vestir y accesorios;Sin dato
09/12/2019 6:00;625.147.851;-755.692.485;Mujer;30;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Paradero de bus;Candelaria;Celular;Tecnología;Negro
09/12/2019 7:30;619.385.482;-7.558.175.384;Mujer;21;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Sin dato documentos;Documentos;Sin dato
09/12/2019 18:30;624.765.645;-7.556.590.233;Mujer;35;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Billetera;Prendas de vestir y accesorios;Sin dato
09/12/2019 0:00;61.941.828;-7.558.184.415;Hombre;36;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
09/12/2019 5:30;623.134.952;-755.745.881;Mujer;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Perpetuo Socorro;#1012;10;Paradero de bus;Candelaria;Celular;Tecnología;Oro
09/12/2019 18:30;624.765.645;-7.556.590.233;Mujer;35;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;No;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
09/12/2019 6:30;627.322.342;-7.555.408.751;Mujer;21;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Campo Valdés No.1;#0410;4;Estación del Metro plus;Aranjuez;Celular;Tecnología;Negro
09/12/2019 16:00;62.496.909;-7.556.804.863;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Paradero de bus;Candelaria;Celular;Tecnología;Negro
09/12/2019 7:00;626.779.511;-7.555.502.092;Hombre;32;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Manrique Central No.1;#0409;4;Metro Plus;Aranjuez;Celular;Tecnología;Negro
09/12/2019 0:00;61.941.828;-7.558.184.415;Hombre;36;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;No;No;Santa María de los Ángeles;#1423;14;Estación del Metro;Poblado;Billetera;Prendas de vestir y accesorios;Sin dato
09/12/2019 18:00;624.961.098;-7.556.791.813;Mujer;39;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Raponazo;Sin dato;No;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Negro
10/12/2019 15:30;619.279.412;-7.554.707.611;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Las Palmas S.E.;#9001;90;Restaurante;Buenos Aires;Cédula;Documentos;Sin dato
10/12/2019 15:00;624.429.199;-7.557.005.085;Mujer;37;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Calle Nueva;#1011;10;Bus de servicio público;Candelaria;Celular;Tecnología;Gris
10/12/2019 10:30;620.731.965;-755.913.492;Hombre;44;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Rodeo;Inst_20;15;Metro Plus;Belén;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/12/2019 7:00;624.861.532;-7.556.540.854;Mujer;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Sin dato documentos;Documentos;Sin dato
10/12/2019 13:30;624.217.787;-7.557.501.847;Mujer;57;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Calle Nueva;#1011;10;Bus de servicio público;Candelaria;Celular;Tecnología;Negro
10/12/2019 10:30;620.731.965;-755.913.492;Hombre;44;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Rodeo;Inst_20;15;Metro Plus;Belén;Celular;Tecnología;Oro
10/12/2019 7:00;624.861.532;-7.556.540.854;Mujer;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
10/12/2019 7:00;624.861.532;-7.556.540.854;Mujer;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Carne;Alimento;Sin dato
10/12/2019 15:30;619.279.412;-7.554.707.611;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Las Palmas S.E.;#9001;90;Restaurante;Buenos Aires;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/12/2019 7:00;624.861.532;-7.556.540.854;Mujer;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
10/12/2019 7:30;621.129.349;-7.558.429.862;Hombre;35;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Campo Amor;#1507;15;Bus de servicio público;Belén;Celular;Tecnología;Azul
10/12/2019 8:00;626.586.728;-7.556.438.758;Hombre;34;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Comisión de delito;Sin dato;No;Sevilla;#0407;4;Estación del Metro plus;Aranjuez;Celular;Tecnología;Negro
10/12/2019 6:00;622.924.007;-7.557.415.151;Mujer;64;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Barrio Colombia;#1401;14;Metro Plus;Poblado;Electrodoméstico video y audio y accesorios;Electrodomésticos;Sin dato
10/12/2019 12:30;625.827.606;-7.559.792.312;Mujer;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Floresta;#1205;12;Estación del Metro;Laureles;Cédula;Documentos;Sin dato
10/12/2019 7:15;626.156.766;-7.555.634.879;Hombre;28;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Manrique Central No.1;#0409;4;Estación del Metro;Aranjuez;Celular;Tecnología;Azul
10/12/2019 6:30;623.945.898;-7.558.678.696;Hombre;55;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Los Conquistadores;#1105;11;Metro Plus;Laureles;Celular;Tecnología;Negro
10/12/2019 6:00;624.777.912;-7.557.005.025;Hombre;24;Unión marital de hecho;Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Azul
10/12/2019 7:00;621.275.495;-7.555.999.948;Mujer;63;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Las Lomas No.1;#1406;14;Estación del Metro;Poblado;Celular;Tecnología;Oro
11/12/2019 7:00;622.831.716;-7.554.474.848;Mujer;29;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Bomboná No.2;#0903;9;Bus de servicio público;Buenos Aires;Celular;Tecnología;Sin dato
11/12/2019 23:45;623.186.861;-7.557.753.704;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Santa Fé;#1504;15;Local comercial;Belén;Moneda falsa;Dinero, joyas, piedras preciosas y título valor;Sin dato
11/12/2019 2:30;625.293.342;-7.556.895.802;Mujer;23;Unión marital de hecho;Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;La Candelaria;#1019;10;Vía pública;Candelaria;Celular;Tecnología;Azul
11/12/2019 18:00;626.879.329;-755.764.298;Mujer;39;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Caribe;#0517;5;Bus de servicio público;Castilla;Celular;Tecnología;Negro
11/12/2019 23:45;623.186.861;-7.557.753.704;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Santa Fé;#1504;15;Local comercial;Belén;Celular;Tecnología;Negro
11/12/2019 23:45;623.186.861;-7.557.753.704;Hombre;22;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Escopolamina;Sin dato;Escopolamina;Santa Fé;#1504;15;Local comercial;Belén;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
11/12/2019 3:30;622.682.281;-7.557.164.671;Hombre;26;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Barrio Colombia;#1401;14;Estación del Metro;Poblado;Celular;Tecnología;Negro
11/12/2019 5:30;62.639.575;-7.557.124.765;Hombre;30;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;El Chagualo;#1004;10;Paradero de bus;Candelaria;Elementos computador;Tecnología;Sin dato
11/12/2019 18:30;62.651.718;-7.556.411.096;Hombre;35;Unión marital de hecho;Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Sevilla;#0407;4;Bus de servicio público;Aranjuez;Computador;Tecnología;Sin dato
11/12/2019 18:30;624.792.503;-7.557.029.032;Hombre;71;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Rojo
11/12/2019 18:30;621.376.899;-7.557.763.674;Mujer;38;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Manila;#1419;14;Quebrada o rio;Poblado;Cédula;Documentos;Sin dato
11/12/2019 6:30;630.787.931;-7.556.456.113;Mujer;51;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Florencia;#0503;5;Paradero de bus;Castilla;Celular;Tecnología;Negro
11/12/2019 6:30;625.142.214;-7.555.929.646;Mujer;28;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Los Ángeles;#1017;10;Bus de servicio público;Candelaria;Celular;Tecnología;Azul
11/12/2019 17:00;62.990.638;-7.556.686.754;Mujer;55;Viudo(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Girardot;#0509;5;Paradero de bus;Castilla;Cédula;Documentos;Sin dato
11/12/2019 2:00;624.519.564;-755.704.061;Hombre;40;Divorciado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Guayaquil;#1007;10;Estación del Metro;Candelaria;Celular;Tecnología;Azul
11/12/2019 16:30;625.711.147;-7.559.197.788;Hombre;48;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Estadio;#1113;11;Estación del Metro;Laureles;Celular;Tecnología;Negro
12/12/2019 17:30;621.506.018;-7.556.996.809;Mujer;48;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Villa Carlota;#1403;14;Estación del Metro plus;Poblado;Cédula;Documentos;Sin dato
12/12/2019 6:00;624.756.582;-7.556.994.296;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 11:00;630.884.655;-755.600.957;Hombre;18;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Las Brisas;#0502;5;Estación del Metro;Castilla;Celular;Tecnología;Negro
12/12/2019 6:00;624.756.582;-7.556.994.296;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 6:00;624.756.582;-7.556.994.296;Mujer;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
12/12/2019 6:30;623.696.148;-7.557.025.604;Mujer;43;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Diego;#1020;10;Bus de servicio público;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 6:30;624.889.844;-755.693.483;Hombre;33;Casado(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Celular;Tecnología;Negro
12/12/2019 17:30;621.506.018;-7.556.996.809;Mujer;48;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Villa Carlota;#1403;14;Estación del Metro plus;Poblado;Celular;Tecnología;Negro
12/12/2019 6:30;623.696.148;-7.557.025.604;Mujer;43;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Diego;#1020;10;Bus de servicio público;Candelaria;Celular;Tecnología;Gris
12/12/2019 6:30;623.696.148;-7.557.025.604;Mujer;43;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Diego;#1020;10;Bus de servicio público;Candelaria;Paquete de software;Software;Sin dato
12/12/2019 11:00;630.884.655;-755.600.957;Hombre;18;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma de fuego;Las Brisas;#0502;5;Estación del Metro;Castilla;Accesorios prendas de vestir;Prendas de vestir y accesorios;Sin dato
12/12/2019 20:30;62.338.798;-7.560.224.342;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Belén;#1603;16;Metro Plus;Belén;Cédula;Documentos;Sin dato
12/12/2019 6:30;623.696.148;-7.557.025.604;Mujer;43;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Diego;#1020;10;Bus de servicio público;Candelaria;Cédula;Documentos;Sin dato
12/12/2019 6:30;623.696.148;-7.557.025.604;Mujer;43;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;San Diego;#1020;10;Bus de servicio público;Candelaria;Carne;Alimento;Sin dato
12/12/2019 7:30;621.473.781;-7.560.107.704;Hombre;57;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;El Rincón;#1610;16;Estación del Metro plus;Belén;Celular;Tecnología;Azul
12/12/2019 18:00;6.187.844;-7.558.130.236;Mujer;55;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Paradero de bus;Poblado;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 20:30;62.338.798;-7.560.224.342;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Belén;#1603;16;Metro Plus;Belén;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 19:30;624.448.029;-755.702.973;Mujer;22;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Raponazo;Sin dato;No;Calle Nueva;#1011;10;Vehículo particular;Candelaria;Celular;Tecnología;Oro
12/12/2019 20:30;62.338.798;-7.560.224.342;Mujer;26;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Belén;#1603;16;Metro Plus;Belén;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 18:00;6.187.844;-7.558.130.236;Mujer;55;Divorciado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Santa María de los Ángeles;#1423;14;Paradero de bus;Poblado;Cédula;Documentos;Sin dato
12/12/2019 11:30;623.440.901;-7.560.810.317;Mujer;31;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Las Mercedes;#1617;16;Escenario deportivo;Belén;Elementos deportivos;Elementos para actividades al aire libre;Sin dato
12/12/2019 21:30;622.344.085;-7.557.941.536;Hombre;42;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;A bus de servicio público;Arma de fuego;Santa Fé;#1504;15;Bus de servicio público;Belén;Celular;Tecnología;Sin dato
12/12/2019 20:05;625.624.897;-7.558.097.715;Hombre;27;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Atraco;No;Arma de fuego;Carlos E. Restrepo;#1101;11;Bus de servicio público;Laureles;Billetera;Prendas de vestir y accesorios;Negro
12/12/2019 19:40;630.466.331;-7.557.794.659;Mujer;27;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Atraco;Sin dato;Arma cortopunzante;Doce de Octubre No.1;#0602;6;Biblioteca;Doce de Octubre;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
12/12/2019 1:00;627.748.163;-7.563.530.986;Mujer;32;Soltero(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Área Urbana Cgto. San Cristóbal;AUC1;60;Estación del Metro;Doce de Octubre;Celular;Tecnología;Gris
12/12/2019 6:45;6.212.745;-7.557.802.614;Hombre;29;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Celular;Tecnología;Azul
13/12/2019 18:30;624.999.637;-7.556.503.138;Hombre;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Peso;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/12/2019 13:30;621.305.126;-7.557.768.307;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Tarjeta de identidad;Documentos;Sin dato
13/12/2019 13:30;621.305.126;-7.557.768.307;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/12/2019 8:00;624.967.322;-7.556.549.404;Mujer;43;Casado(a);Autobus;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Bus de servicio público;Candelaria;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/12/2019 13:30;621.305.126;-7.557.768.307;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Cédula;Documentos;Sin dato
13/12/2019 1:30;621.702.077;-7.560.382.462;Hombre;31;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Loma de los Bernal;#1611;16;Bus de servicio público;Belén;Accesorios celular;Tecnología;Sin dato
13/12/2019 13:30;621.305.126;-7.557.768.307;Mujer;25;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;Patio Bonito;#1421;14;Estación del Metro;Poblado;Tarjeta bancaria;Dinero, joyas, piedras preciosas y título valor;Sin dato
13/12/2019 23:30;620.767.555;-7.556.585.477;Mujer;23;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Poblado;#1418;14;Bar o cantina;Poblado;Cédula;Documentos;Sin dato
13/12/2019 23:30;620.767.555;-7.556.585.477;Mujer;23;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;El Poblado;#1418;14;Bar o cantina;Poblado;Celular;Tecnología;Blanco
13/12/2019 1:30;621.702.077;-7.560.382.462;Hombre;31;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Loma de los Bernal;#1611;16;Bus de servicio público;Belén;Computador;Tecnología;Sin dato
13/12/2019 1:30;621.702.077;-7.560.382.462;Hombre;31;Soltero(a);Taxi;Sin dato;Sin dato;Hurto a persona;Descuido;Sin dato;No;La Loma de los Bernal;#1611;16;Bus de servicio público;Belén;Sin dato documentos;Documentos;Sin dato
13/12/2019 18:30;624.999.637;-7.556.503.138;Hombre;22;Soltero(a);Metro;Sin dato;Sin dato;Hurto a persona;Cosquilleo;Sin dato;No;La Candelaria;#1019;10;Estación del Metro;Candelaria;Cédula;Documentos;Sin dato
